tenure_months,monthly_charge,total_charges,support_tickets,late_payments,avg_monthly_usage_gb,contract_type,payment_method,internet_service,has_streaming,has_security_pack,num_products,region,customer_age,is_promo,churn
34,96.83,3415.95,2,1,68.62,mensual,debito,cable,1,1,1,centro,63,1,0
20,39.83,912.1,0,1,204.57,mensual,debito,movil,0,0,1,sur,53,1,0
70,74.33,5328.11,1,0,190.02,mensual,transferencia,fibra,1,0,1,norte,34,0,0
29,102.28,2977.43,3,3,199.51,mensual,credito,fibra,1,0,3,oeste,67,0,0
62,65.54,4231.52,5,0,93.03,bianual,debito,fibra,1,1,4,centro,63,0,0
31,60.25,1805.59,0,1,85.9,anual,transferencia,fibra,0,1,2,centro,23,0,0
4,43.98,337.8,2,0,99.28,bianual,debito,fibra,1,0,3,centro,56,0,0
64,84.48,5519.08,3,0,173.71,bianual,transferencia,fibra,0,1,3,sur,49,0,0
14,51.14,800.15,0,0,119.99,anual,credito,fibra,1,0,3,sur,56,1,0
20,63.29,1269.38,1,1,92.84,anual,transferencia,movil,1,1,1,norte,34,0,1
62,42.78,2576.61,2,1,138.19,bianual,debito,cable,0,1,2,oeste,23,0,0
65,93.02,6051.89,2,0,83.18,mensual,transferencia,fibra,1,1,4,centro,35,0,0
67,85.79,5571.01,1,1,52.23,mensual,transferencia,fibra,1,1,1,centro,49,0,0
31,64.43,2127.32,1,0,126.46,mensual,debito,cable,0,0,1,centro,65,0,0
55,44.23,2380.43,2,2,94.2,anual,debito,fibra,1,1,3,oeste,38,1,0
24,92.65,2178.76,3,0,119.31,anual,transferencia,fibra,1,1,3,sur,57,1,0
54,58.41,2940.12,0,1,5.0,mensual,credito,cable,0,1,3,oeste,59,0,0
37,45.11,1547.95,5,0,75.4,bianual,credito,fibra,1,1,3,norte,72,0,0
4,33.28,452.49,3,0,117.75,anual,debito,fibra,1,1,2,norte,64,1,1
31,53.37,1581.92,1,0,44.18,mensual,debito,movil,0,1,3,oeste,40,0,0
34,38.82,1446.83,2,2,45.88,anual,transferencia,cable,1,1,4,norte,45,0,0
19,53.79,871.01,0,2,121.94,bianual,debito,ninguno,0,1,1,centro,48,0,0
27,78.4,1957.89,1,2,155.08,mensual,debito,cable,1,1,3,centro,37,0,1
37,58.24,2153.72,1,0,75.41,mensual,debito,fibra,0,0,3,sur,26,0,0
4,71.4,294.42,1,2,106.89,anual,transferencia,cable,1,1,2,oeste,52,0,1
11,51.98,500.58,5,0,108.05,mensual,debito,movil,1,1,4,sur,70,1,1
56,66.17,3705.91,0,1,41.88,mensual,credito,movil,1,1,1,norte,46,0,1
26,99.58,2497.05,3,2,179.19,bianual,credito,cable,1,0,4,sur,55,1,1
44,58.73,2730.75,5,1,110.85,mensual,credito,fibra,0,0,3,oeste,56,0,0
41,71.92,3191.03,2,0,111.39,mensual,debito,cable,1,1,1,oeste,73,0,0
40,36.82,1599.24,2,0,138.65,bianual,debito,fibra,1,1,2,sur,53,1,0
30,92.36,2607.84,3,0,42.0,anual,debito,fibra,1,1,2,centro,56,1,0
35,56.41,2028.81,3,2,166.0,mensual,efectivo,fibra,1,0,2,centro,73,0,0
60,83.91,4965.69,1,2,172.53,mensual,transferencia,fibra,0,0,4,oeste,26,1,0
70,62.78,4325.62,0,0,127.03,mensual,transferencia,fibra,0,1,3,centro,27,1,0
19,76.01,1530.14,2,1,143.11,mensual,transferencia,ninguno,0,1,1,oeste,52,0,0
49,77.08,3790.6,2,1,103.7,bianual,debito,cable,0,0,3,norte,70,0,0
70,56.86,3994.64,4,1,163.16,mensual,transferencia,cable,0,0,3,centro,75,0,1
1,84.65,90.9,4,0,78.85,mensual,credito,movil,0,1,1,centro,43,0,1
57,51.34,2819.04,3,1,118.38,anual,transferencia,fibra,1,0,4,norte,28,0,1
36,79.0,2722.49,2,0,121.36,bianual,efectivo,cable,1,0,1,sur,60,0,0
70,57.98,4025.11,2,0,118.07,anual,credito,cable,1,1,2,oeste,38,1,0
42,71.29,2971.18,5,1,173.46,mensual,credito,fibra,1,1,2,centro,29,0,0
61,56.68,3507.42,1,1,229.41,mensual,debito,fibra,1,0,1,norte,57,1,0
12,65.9,897.44,4,2,114.51,bianual,efectivo,cable,1,1,3,centro,67,1,1
11,45.66,481.2,2,1,143.52,anual,debito,movil,0,1,2,centro,52,0,1
67,69.46,4675.09,4,1,79.88,anual,credito,fibra,1,1,4,norte,38,1,0
38,65.8,2610.8,1,1,171.6,mensual,efectivo,cable,1,0,2,sur,29,0,0
41,55.28,2236.44,0,0,94.13,anual,debito,cable,0,1,4,norte,74,0,0
13,64.01,884.0,1,0,277.26,bianual,credito,movil,0,0,3,oeste,27,1,0
17,67.41,1172.05,0,0,36.46,mensual,credito,movil,0,0,1,centro,57,1,1
59,53.91,3142.39,1,0,227.37,mensual,credito,fibra,1,1,2,norte,26,1,0
22,62.68,1226.56,4,1,169.56,mensual,debito,cable,0,0,2,centro,48,0,1
43,46.9,1903.21,1,0,63.89,anual,debito,ninguno,1,0,3,norte,50,0,0
23,107.22,2590.85,3,0,235.97,mensual,credito,fibra,0,1,3,oeste,68,0,0
19,84.06,1403.25,2,1,73.58,mensual,credito,movil,1,0,1,centro,73,1,1
12,69.92,1052.14,2,1,104.28,anual,efectivo,cable,0,1,4,centro,71,1,1
67,86.1,5687.5,0,1,55.17,anual,transferencia,fibra,1,1,1,centro,48,0,0
68,29.37,1784.89,3,1,112.68,mensual,credito,cable,1,1,4,sur,49,1,0
9,18.96,105.67,1,0,117.37,bianual,debito,fibra,0,1,2,sur,42,0,0
26,57.81,1232.61,2,2,161.5,mensual,efectivo,fibra,1,1,4,norte,30,1,1
41,40.19,1443.02,2,0,241.92,mensual,debito,movil,0,1,1,sur,30,0,0
28,60.74,1712.65,1,1,94.35,anual,efectivo,cable,1,1,1,norte,27,0,1
52,68.7,3384.53,2,1,5.0,anual,efectivo,ninguno,1,0,4,norte,72,0,0
19,81.57,1368.04,4,0,152.42,anual,efectivo,fibra,0,1,1,centro,62,1,0
5,44.51,229.04,1,0,92.48,anual,debito,movil,0,0,2,norte,78,0,1
25,72.19,1813.51,3,1,210.92,anual,debito,fibra,0,1,3,norte,37,1,0
44,65.26,2931.15,2,0,118.27,anual,credito,movil,0,1,1,norte,61,0,0
14,71.26,1025.27,0,1,82.05,bianual,credito,movil,1,1,2,sur,20,0,0
59,55.64,3275.85,2,1,69.35,bianual,credito,movil,1,1,3,norte,49,0,0
1,89.9,158.26,1,1,151.14,mensual,credito,cable,0,0,2,norte,42,0,1
5,63.14,424.53,5,2,106.24,anual,transferencia,fibra,1,1,2,oeste,73,0,0
37,96.94,3594.27,1,1,193.39,mensual,debito,ninguno,1,0,3,norte,45,0,0
37,50.77,1939.24,1,0,109.47,anual,debito,fibra,1,0,4,centro,50,0,0
22,78.37,1410.17,2,0,190.73,mensual,credito,fibra,1,1,4,centro,71,1,1
19,63.93,1161.83,1,1,50.99,mensual,debito,fibra,1,0,1,oeste,39,1,1
6,59.1,526.97,0,2,33.07,bianual,transferencia,movil,0,0,3,sur,73,0,0
48,76.38,3598.62,2,0,161.46,anual,transferencia,movil,0,0,2,sur,29,1,1
28,59.61,1729.22,1,1,96.78,mensual,transferencia,movil,1,0,2,sur,69,0,1
9,17.08,181.46,3,0,106.82,mensual,transferencia,cable,0,1,1,centro,26,0,0
29,15.0,359.2,3,0,69.39,mensual,credito,cable,0,1,2,sur,51,1,0
68,87.9,6031.21,6,2,65.72,anual,transferencia,movil,1,0,3,sur,45,1,1
19,87.14,1600.56,0,0,151.78,mensual,credito,cable,1,1,4,oeste,25,1,0
65,98.97,6373.84,1,1,119.06,anual,transferencia,fibra,1,1,3,sur,41,1,0
19,64.68,1168.39,3,1,66.99,anual,debito,ninguno,1,1,1,norte,25,1,0
14,41.73,479.69,3,3,159.53,anual,transferencia,ninguno,0,1,1,oeste,30,0,1
19,57.45,970.9,0,1,178.75,mensual,debito,cable,0,0,1,centro,62,0,1
24,65.21,1506.14,1,1,114.56,anual,debito,cable,1,1,3,oeste,49,0,0
9,46.87,429.49,1,0,170.16,anual,credito,ninguno,0,0,3,sur,58,0,0
43,94.67,4024.99,1,1,69.91,mensual,debito,movil,1,1,4,norte,62,0,0
25,105.31,2579.07,0,0,148.86,mensual,debito,fibra,0,0,3,norte,61,1,1
52,73.61,4135.46,2,0,128.09,anual,transferencia,ninguno,0,1,4,centro,55,0,1
36,64.8,2419.42,0,0,80.42,mensual,credito,cable,0,0,4,oeste,50,1,0
32,41.69,1135.72,1,0,222.65,mensual,transferencia,movil,0,1,1,oeste,65,0,0
34,92.84,3186.58,1,1,131.64,mensual,transferencia,fibra,1,1,4,centro,71,0,1
12,66.37,831.2,2,2,90.46,mensual,credito,fibra,0,1,1,centro,67,1,0
52,59.8,3530.64,7,1,120.98,anual,efectivo,fibra,1,1,3,sur,44,1,0
8,73.66,629.85,2,1,76.52,bianual,debito,fibra,1,0,3,sur,26,1,1
52,54.46,3084.68,1,0,62.16,anual,debito,cable,1,0,1,norte,38,0,0
72,67.64,4821.77,1,0,97.53,mensual,debito,cable,0,1,2,centro,78,0,0
56,39.04,2092.97,1,1,100.91,mensual,transferencia,cable,0,1,4,oeste,60,0,0
33,84.57,2652.02,1,0,79.79,mensual,debito,fibra,0,1,3,centro,27,1,1
23,63.12,1557.68,1,1,182.56,anual,credito,fibra,0,1,3,sur,40,1,1
63,85.86,5299.26,1,1,81.71,anual,credito,movil,1,1,4,sur,63,0,1
19,61.38,1088.48,2,0,73.39,bianual,transferencia,movil,1,1,1,centro,74,0,0
35,62.55,2250.95,3,0,60.71,mensual,transferencia,fibra,0,1,1,sur,52,1,0
56,43.18,2378.9,2,0,55.9,mensual,debito,fibra,0,1,3,oeste,71,0,0
67,78.68,5289.75,3,2,171.37,anual,debito,fibra,1,1,2,centro,49,0,0
67,49.23,3147.56,3,1,132.91,mensual,transferencia,cable,0,1,1,sur,66,1,0
7,56.24,107.64,1,0,154.52,mensual,transferencia,movil,1,0,1,sur,73,1,1
65,65.02,4380.5,2,0,170.92,mensual,debito,movil,1,1,2,norte,53,0,1
9,67.18,743.66,1,1,103.34,mensual,transferencia,movil,1,1,3,norte,66,1,1
43,34.29,1444.85,2,1,193.61,mensual,debito,movil,1,0,2,sur,30,1,1
67,60.85,4089.56,4,2,88.66,mensual,debito,cable,1,1,3,sur,21,0,0
48,79.31,3694.09,0,0,65.21,anual,debito,fibra,1,1,1,norte,47,0,0
69,58.19,3983.75,0,1,138.68,bianual,transferencia,fibra,1,1,4,sur,56,0,0
25,60.95,1814.52,3,0,127.23,mensual,transferencia,fibra,1,1,4,sur,37,1,0
23,67.92,1777.26,3,1,127.15,mensual,credito,fibra,1,0,2,sur,48,0,0
24,62.73,1539.3,4,1,170.77,bianual,transferencia,fibra,1,1,2,sur,44,1,0
26,46.45,979.41,1,0,125.31,bianual,credito,fibra,0,0,3,centro,43,0,0
50,64.35,3280.28,1,1,135.65,bianual,debito,fibra,1,1,1,centro,64,0,0
33,82.89,2703.71,0,0,187.98,mensual,transferencia,movil,1,1,3,sur,20,1,0
54,46.08,2438.75,0,0,133.33,bianual,debito,cable,1,0,1,oeste,30,0,0
30,58.26,1747.11,3,0,144.71,anual,efectivo,fibra,0,0,3,centro,71,0,0
23,40.13,1154.43,0,0,49.11,mensual,transferencia,fibra,1,1,2,centro,72,1,0
14,81.94,1164.97,1,1,305.96,mensual,transferencia,cable,0,1,2,centro,37,0,1
40,63.34,2653.36,3,1,40.46,bianual,credito,ninguno,1,1,3,oeste,46,0,0
65,49.7,3281.9,1,0,93.03,bianual,transferencia,fibra,1,1,2,centro,78,1,0
62,66.66,4180.56,1,1,91.52,mensual,debito,movil,0,0,4,centro,45,1,1
19,43.34,903.78,3,0,225.4,anual,credito,ninguno,0,0,1,centro,67,0,0
35,46.4,1574.28,1,0,89.97,mensual,debito,movil,1,0,1,oeste,24,0,0
51,38.72,1812.36,3,0,142.09,anual,credito,cable,1,1,3,centro,66,0,0
45,45.8,2252.96,0,0,91.86,mensual,transferencia,fibra,0,0,3,oeste,49,0,0
5,89.43,264.77,2,1,68.0,mensual,debito,fibra,1,1,3,norte,54,0,1
43,51.8,2262.56,1,0,148.52,mensual,debito,movil,1,1,2,centro,37,0,0
3,73.39,438.41,3,1,84.05,mensual,credito,ninguno,0,1,3,centro,68,1,1
9,49.95,491.49,0,0,130.38,bianual,efectivo,cable,1,0,1,sur,36,0,0
48,78.67,3848.86,2,1,151.33,bianual,credito,fibra,1,0,4,sur,33,1,0
8,46.53,444.98,1,0,215.34,mensual,credito,fibra,1,1,4,centro,43,0,0
25,65.71,1783.21,2,0,56.89,mensual,efectivo,fibra,1,0,2,sur,54,0,0
43,65.95,2999.36,4,1,112.36,mensual,transferencia,ninguno,1,1,2,centro,20,0,1
48,106.9,4959.78,2,1,114.43,mensual,transferencia,fibra,0,0,1,centro,53,0,1
33,76.35,2677.64,0,1,120.05,mensual,credito,fibra,1,1,4,centro,34,0,0
7,54.33,373.17,0,0,248.44,mensual,credito,cable,1,1,1,oeste,44,1,1
58,77.33,4394.54,1,1,111.33,mensual,debito,fibra,1,1,4,oeste,31,0,1
69,103.49,7011.98,2,1,5.0,bianual,transferencia,fibra,0,1,1,centro,52,1,0
64,35.67,2313.96,2,2,110.08,anual,debito,fibra,0,0,4,norte,22,0,0
54,49.84,2624.49,3,1,114.08,mensual,transferencia,cable,1,0,2,norte,64,0,0
29,60.74,1770.74,0,1,107.95,anual,transferencia,fibra,0,1,2,norte,32,0,0
64,57.49,3679.18,1,2,84.07,mensual,credito,fibra,0,1,1,centro,29,1,0
36,59.01,2159.56,0,0,53.93,anual,debito,cable,1,0,2,norte,19,0,0
10,41.52,510.97,4,0,227.97,mensual,debito,movil,1,1,4,sur,77,0,1
62,90.27,5738.19,2,0,135.91,mensual,transferencia,cable,0,1,3,sur,61,1,0
24,39.39,1084.25,1,1,110.39,mensual,debito,cable,0,0,2,norte,46,1,0
68,61.4,4357.47,2,0,226.38,bianual,debito,cable,1,1,4,centro,36,1,0
27,83.82,2231.9,0,2,76.57,anual,debito,movil,1,1,4,oeste,60,0,1
63,64.46,3973.27,2,0,150.12,anual,credito,fibra,0,0,2,sur,46,1,0
39,47.37,1837.29,3,0,57.55,bianual,credito,fibra,1,1,2,sur,73,1,0
34,40.72,1325.76,3,0,157.54,anual,debito,cable,0,1,4,norte,63,1,0
22,60.86,1181.44,2,0,63.28,bianual,credito,fibra,0,1,3,norte,77,1,0
61,51.37,3102.76,1,0,143.52,mensual,credito,fibra,1,0,2,centro,70,0,0
5,68.69,425.95,2,1,217.66,mensual,credito,fibra,1,0,3,centro,53,0,1
34,39.77,1497.44,2,0,124.67,anual,transferencia,movil,1,1,2,centro,19,0,1
27,79.63,2138.73,1,1,10.37,bianual,debito,movil,0,0,2,centro,76,0,1
40,67.08,2812.94,3,0,121.79,anual,credito,fibra,1,1,3,norte,33,0,0
19,68.42,1300.77,1,0,144.02,bianual,debito,fibra,0,0,2,oeste,53,1,0
48,90.94,4079.26,3,0,165.05,anual,debito,fibra,0,1,3,oeste,64,1,1
28,57.12,1436.16,3,1,193.68,mensual,credito,fibra,1,0,3,centro,33,1,1
14,51.94,776.06,2,0,196.23,bianual,credito,fibra,1,1,4,oeste,65,0,0
15,55.14,609.8,0,2,113.45,anual,credito,fibra,1,0,4,oeste,51,1,0
51,61.53,2977.82,0,1,87.03,mensual,efectivo,cable,1,1,4,centro,74,1,0
19,63.36,1020.88,2,0,64.07,anual,transferencia,ninguno,1,0,3,oeste,25,0,0
23,50.05,1125.93,0,1,93.0,mensual,debito,fibra,1,0,2,centro,35,0,0
46,28.58,1343.1,1,0,143.83,anual,credito,fibra,0,0,2,centro,62,0,1
24,54.9,1112.41,0,1,52.57,mensual,credito,cable,1,1,1,sur,72,0,0
28,71.48,2091.99,0,0,73.66,mensual,credito,fibra,0,0,4,centro,32,1,0
18,67.45,1215.16,2,0,148.11,anual,credito,fibra,1,1,4,norte,61,1,0
25,86.59,2005.99,1,1,87.68,mensual,efectivo,fibra,0,0,3,centro,43,1,0
50,100.2,5014.52,1,1,138.5,mensual,credito,cable,1,1,4,sur,71,0,0
39,78.67,2977.2,3,1,79.28,mensual,transferencia,fibra,1,0,3,sur,40,1,0
72,89.89,6379.44,2,0,134.39,anual,credito,fibra,0,0,1,centro,76,0,0
56,78.8,4260.55,1,0,81.41,mensual,transferencia,movil,1,1,4,oeste,32,0,0
2,95.78,189.23,1,0,24.9,mensual,credito,fibra,1,0,2,oeste,78,0,1
28,98.32,2722.64,1,0,167.8,mensual,debito,movil,1,1,3,oeste,61,1,1
21,82.12,1693.04,3,0,85.21,mensual,credito,cable,0,1,3,centro,31,1,1
43,77.71,3326.1,0,1,107.57,anual,credito,fibra,1,1,2,centro,37,0,0
20,61.31,1254.25,1,0,85.44,anual,debito,fibra,0,0,2,norte,22,0,1
70,64.26,4473.97,1,3,147.22,anual,credito,movil,0,0,3,centro,75,0,0
22,58.92,1057.58,2,0,136.66,mensual,transferencia,fibra,0,0,2,sur,27,1,1
38,76.18,2888.83,1,4,147.1,anual,transferencia,fibra,1,0,2,norte,18,0,0
9,52.03,351.88,1,1,92.52,mensual,credito,fibra,0,1,1,centro,53,0,0
66,61.56,4197.5,1,0,117.51,anual,credito,ninguno,1,1,2,norte,45,0,0
66,22.61,1543.27,3,2,140.85,mensual,transferencia,ninguno,1,1,3,oeste,59,0,0
58,96.02,5687.51,0,0,197.26,anual,efectivo,cable,1,1,3,oeste,46,0,0
26,61.03,1520.91,2,1,135.33,bianual,debito,fibra,1,1,2,sur,30,0,0
5,73.2,472.74,1,1,69.83,bianual,debito,fibra,1,1,4,norte,53,0,0
52,91.24,4609.85,4,0,133.39,bianual,debito,fibra,0,0,1,centro,70,0,0
31,70.41,2180.03,3,2,111.75,mensual,credito,fibra,1,0,3,centro,25,1,0
72,91.0,6442.51,2,0,20.06,mensual,transferencia,ninguno,1,0,1,centro,34,0,1
51,42.65,2246.43,3,0,27.74,mensual,debito,cable,0,0,4,centro,70,1,0
39,108.15,4424.2,4,0,116.68,mensual,transferencia,fibra,1,1,4,centro,74,0,1
72,84.57,6130.85,3,1,120.89,anual,debito,movil,1,1,4,oeste,31,1,0
58,68.77,3809.07,1,2,105.26,anual,debito,fibra,1,0,2,norte,67,0,0
34,90.65,3000.77,1,0,164.21,bianual,credito,cable,1,0,2,oeste,41,1,0
2,43.96,454.87,3,1,73.24,bianual,credito,fibra,1,1,2,centro,61,1,0
7,59.8,516.85,4,1,50.69,mensual,debito,fibra,0,1,2,centro,52,0,1
32,91.0,2819.12,2,0,78.72,bianual,debito,fibra,1,0,1,sur,43,1,0
41,31.39,1397.28,2,0,89.51,bianual,credito,fibra,1,1,3,oeste,18,0,0
3,75.09,240.02,2,0,117.09,anual,efectivo,movil,1,1,1,norte,40,0,1
10,74.58,1060.85,3,1,80.12,mensual,transferencia,movil,1,0,4,centro,55,0,1
51,100.45,5131.35,1,0,12.91,mensual,credito,cable,1,1,1,norte,64,0,0
55,36.51,1977.36,1,1,5.0,mensual,efectivo,movil,0,1,2,centro,30,1,1
3,93.97,273.22,1,3,126.16,mensual,credito,fibra,1,1,2,centro,30,0,1
37,54.93,1985.76,0,0,63.55,mensual,debito,fibra,1,1,1,norte,64,0,0
6,56.95,255.83,2,0,19.73,mensual,credito,fibra,1,0,4,norte,33,0,0
53,43.0,2144.01,0,0,151.25,mensual,efectivo,fibra,0,1,1,sur,35,1,0
61,45.42,2713.06,3,1,197.26,anual,credito,fibra,1,1,4,sur,43,1,0
63,72.26,4644.65,4,1,115.28,mensual,efectivo,movil,0,1,3,norte,54,0,1
44,44.98,1948.31,1,0,133.42,bianual,credito,movil,1,0,3,centro,38,0,0
46,78.33,3533.97,2,1,133.85,mensual,efectivo,fibra,1,1,2,centro,48,0,0
67,53.07,3396.58,3,0,5.0,mensual,transferencia,fibra,0,1,1,centro,76,1,0
45,43.17,2027.18,2,2,164.43,mensual,transferencia,cable,0,1,3,sur,71,1,0
33,55.5,2024.62,1,1,181.99,anual,efectivo,ninguno,1,1,1,centro,46,0,0
55,71.06,3806.58,1,1,211.84,mensual,debito,fibra,0,1,2,centro,39,1,0
43,60.01,2503.94,1,1,98.12,anual,credito,fibra,1,1,3,centro,42,0,0
61,65.62,3892.26,1,0,63.24,mensual,debito,movil,1,1,3,oeste,48,0,0
38,77.53,3044.37,1,1,187.93,mensual,transferencia,cable,1,0,3,oeste,42,0,0
63,84.48,5447.26,3,1,144.95,mensual,credito,movil,1,0,2,oeste,50,1,1
4,59.42,256.06,3,0,163.73,mensual,debito,cable,1,0,4,centro,52,0,0
3,46.2,50.0,3,0,87.65,bianual,credito,movil,1,0,2,sur,24,0,0
8,66.37,577.77,0,1,133.58,mensual,debito,movil,1,0,3,norte,54,1,1
41,73.47,3040.38,3,0,67.33,mensual,credito,fibra,0,1,2,centro,51,0,1
52,38.71,2052.96,1,0,119.74,anual,debito,fibra,1,1,2,centro,74,1,0
16,48.97,658.18,2,0,102.61,anual,efectivo,cable,1,1,3,centro,47,1,0
12,52.05,491.15,1,2,237.18,mensual,credito,fibra,1,1,4,centro,43,0,1
62,61.26,3603.31,2,1,147.43,bianual,efectivo,fibra,1,0,2,centro,28,0,0
55,51.3,2959.81,3,2,12.4,mensual,debito,fibra,1,0,1,norte,25,0,0
47,77.73,3795.45,4,1,119.92,mensual,credito,fibra,1,0,3,oeste,55,1,1
36,36.11,1105.74,1,0,138.41,anual,efectivo,movil,1,1,2,oeste,42,0,0
31,36.57,1037.92,2,0,96.3,bianual,transferencia,fibra,0,0,3,norte,49,0,0
2,58.99,50.0,3,0,64.86,mensual,debito,fibra,1,0,4,centro,34,1,1
14,61.84,974.86,1,0,153.03,mensual,efectivo,cable,1,0,2,oeste,26,1,1
65,38.82,2533.69,1,0,71.93,anual,debito,cable,0,1,4,centro,77,0,0
25,54.08,1537.08,4,0,148.77,anual,debito,fibra,0,1,3,centro,56,0,1
51,57.78,2911.82,2,0,67.71,mensual,transferencia,fibra,1,0,3,oeste,51,0,1
51,57.92,2793.14,2,0,93.3,bianual,transferencia,fibra,1,0,4,centro,46,0,0
23,67.73,1469.43,3,0,167.81,mensual,credito,movil,1,0,4,centro,20,0,1
15,53.09,687.13,3,1,144.46,anual,debito,fibra,1,1,4,sur,73,0,0
50,91.6,4706.2,2,0,121.57,bianual,debito,cable,0,0,4,centro,55,0,0
7,73.79,747.25,1,0,118.5,mensual,debito,ninguno,1,0,4,oeste,50,0,0
36,50.47,1875.76,5,0,124.53,mensual,credito,fibra,0,0,4,norte,77,1,0
64,66.7,4185.15,2,0,80.42,mensual,debito,movil,0,0,3,centro,32,0,0
52,67.23,3526.75,1,0,44.17,anual,transferencia,movil,1,0,2,centro,30,0,1
56,86.86,4668.34,2,0,148.46,mensual,efectivo,cable,1,1,2,norte,63,0,1
6,54.19,301.07,1,0,196.51,anual,efectivo,ninguno,0,1,4,oeste,72,1,1
15,78.81,981.31,2,1,150.21,mensual,transferencia,fibra,1,1,4,oeste,43,0,1
20,65.75,1372.71,1,0,132.71,mensual,debito,movil,1,0,3,norte,27,0,1
22,91.85,2000.72,1,0,59.57,mensual,credito,fibra,0,1,1,centro,68,0,0
14,88.24,1333.73,2,2,163.86,mensual,efectivo,fibra,1,1,4,norte,27,0,0
70,68.55,4887.53,2,1,144.07,mensual,debito,fibra,0,0,2,norte,45,0,0
12,60.28,656.74,0,0,158.01,bianual,debito,cable,0,0,3,norte,42,0,0
51,74.12,3901.9,2,1,171.69,anual,debito,fibra,1,0,1,centro,30,1,0
43,61.75,2513.19,0,1,199.3,mensual,credito,fibra,0,1,4,oeste,76,1,0
44,95.25,4507.24,2,0,64.26,bianual,efectivo,fibra,0,1,2,centro,48,1,0
16,66.41,901.72,2,0,55.55,mensual,credito,fibra,0,1,2,sur,55,0,0
23,57.7,1416.54,2,0,127.41,bianual,credito,fibra,0,1,3,norte,24,0,0
44,56.73,2645.35,1,1,73.87,mensual,credito,cable,1,0,3,norte,68,0,1
22,43.17,971.35,2,0,65.21,mensual,transferencia,cable,0,1,2,norte,42,0,1
50,75.02,3627.03,1,0,181.0,bianual,debito,cable,0,0,1,centro,25,0,0
3,50.24,57.82,3,2,69.55,mensual,credito,cable,1,0,4,oeste,52,0,0
6,84.77,385.96,0,0,119.45,bianual,efectivo,fibra,1,1,4,oeste,54,0,0
53,41.73,2211.09,2,0,38.43,anual,efectivo,fibra,1,0,3,norte,55,1,0
45,67.29,3123.09,1,0,123.15,mensual,credito,movil,1,0,1,norte,65,0,0
4,85.7,400.84,1,0,179.14,mensual,debito,cable,1,1,4,centro,40,0,0
65,26.26,1713.56,5,0,180.65,mensual,efectivo,cable,0,0,2,centro,38,0,1
1,101.33,50.0,0,1,172.25,anual,efectivo,fibra,1,0,3,norte,27,0,1
69,57.34,4160.6,0,0,116.08,mensual,debito,fibra,1,0,3,oeste,77,1,0
53,67.54,3558.61,2,1,175.58,mensual,debito,fibra,1,1,3,centro,37,0,1
72,75.29,5375.26,2,0,141.5,mensual,debito,cable,0,0,1,centro,76,1,0
69,78.07,5414.51,2,2,98.05,mensual,credito,movil,1,1,4,oeste,49,1,0
23,69.93,1409.4,1,1,139.09,mensual,debito,cable,1,0,3,sur,75,1,0
55,82.95,4555.29,2,2,164.28,mensual,debito,movil,0,1,4,centro,51,1,0
16,74.34,1164.37,0,2,53.61,mensual,transferencia,cable,1,0,1,oeste,75,0,1
34,96.7,3267.25,0,0,66.98,bianual,debito,movil,0,0,3,oeste,69,1,0
18,74.4,1485.65,3,0,112.82,anual,efectivo,movil,0,0,1,norte,21,0,1
35,100.36,3362.58,3,2,58.91,mensual,credito,fibra,1,0,1,norte,21,1,0
63,81.22,5112.22,1,0,58.2,anual,credito,fibra,1,1,4,centro,27,1,0
32,32.5,966.05,3,0,98.97,mensual,efectivo,movil,1,1,1,norte,50,0,1
7,112.0,758.11,0,0,169.6,mensual,debito,cable,1,1,1,centro,27,0,1
24,54.66,1411.65,0,1,168.66,mensual,debito,fibra,0,1,1,oeste,29,1,1
57,91.92,5224.0,2,1,136.05,mensual,credito,cable,0,0,2,norte,32,0,0
38,65.48,2455.29,1,1,129.01,bianual,credito,fibra,0,0,1,norte,71,1,1
41,84.1,3166.18,4,0,224.37,mensual,credito,movil,1,0,1,centro,36,1,1
32,52.61,1777.66,3,0,93.03,anual,efectivo,cable,0,0,3,oeste,59,0,1
22,76.26,1482.94,2,1,132.05,mensual,efectivo,movil,1,1,1,centro,39,0,0
44,60.44,2602.87,2,0,90.55,mensual,debito,cable,1,1,2,oeste,34,1,1
46,93.42,4194.55,1,0,55.63,mensual,debito,fibra,1,1,1,centro,26,0,0
65,72.9,4464.75,1,1,179.24,mensual,credito,ninguno,0,0,3,sur,53,1,0
45,81.85,3699.93,4,1,104.74,mensual,efectivo,fibra,0,0,2,sur,51,0,0
72,26.05,1824.98,2,1,154.74,mensual,debito,movil,0,1,4,centro,70,0,0
60,63.46,3869.21,0,2,107.69,mensual,credito,fibra,1,0,4,sur,69,0,0
6,72.39,499.68,0,0,182.33,bianual,debito,fibra,1,1,2,norte,26,0,0
29,69.03,2075.69,3,0,70.14,anual,efectivo,movil,1,0,2,sur,52,0,1
28,82.3,2365.24,1,4,178.2,bianual,debito,cable,1,0,4,centro,37,1,0
1,58.41,117.57,0,1,164.71,bianual,credito,ninguno,1,1,2,oeste,55,1,0
14,65.88,1036.89,0,0,30.27,mensual,debito,movil,1,0,4,oeste,47,1,1
55,86.26,4787.35,2,2,94.16,bianual,credito,fibra,1,1,1,centro,40,0,0
26,23.98,649.22,0,0,171.04,bianual,credito,movil,0,0,3,sur,33,0,0
